Anio,Cveestado,Nomestado,Cveddr,Nomddr,Cvempio,Nommunicipio,Cveespecie,Nomespecie,Cveproducto,Nomproducto,Volumen,Peso,Precio,Valor,Asacrificado
2015,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,1,Abeja,7,Miel,209.898,0.000,40.36,8471.483,0
2015,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,3,Ave     ,1,Carne,85572.768,1.561,25.74,2202643.048,54818505
2015,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,3,Ave     ,4,Huevo-plato,2496.327,0.000,20.71,51689.375,0
2015,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,3,Ave     ,8,Ganado en pie,109637.010,2.000,17.60,1929611.376,0
2015,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,4,Bovino,1,Carne,6438.576,243.176,56.86,366102.220,26477
2015,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,4,Bovino,3,Ganado en pie,12104.575,457.173,28.17,340966.172,0
2015,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,4,Bovino,6,Leche,91340.708,0.000,5.72,522790.365,0
2015,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,6,Caprino,1,Carne,50.118,19.516,55.00,2756.490,2568
2015,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,6,Caprino,3,Ganado en pie,96.480,37.570,29.00,2797.920,0
2015,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,12,Ovino,1,Carne,175.120,23.534,58.93,10319.820,7441
2015,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,12,Ovino,3,Ganado en pie,334.845,45.000,29.86,9998.470,0
2015,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,14,Porcino,1,Carne,670.780,81.534,41.10,27571.070,8227
2015,1,Aguascalientes,1,Aguascalientes,1,Aguascalientes,14,Porcino,3,Ganado en pie,917.637,111.540,27.59,25312.797,0
2015,1,Aguascalientes,1,Aguascalientes,2,Asientos,1,Abeja,7,Miel,51.549,0.000,40.50,2087.735,0
2015,1,Aguascalientes,1,Aguascalientes,2,Asientos,3,Ave     ,1,Carne,33513.638,1.556,25.79,864316.724,21542422
2015,1,Aguascalientes,1,Aguascalientes,2,Asientos,3,Ave     ,8,Ganado en pie,43084.844,2.000,17.61,758724.103,0
2015,1,Aguascalientes,1,Aguascalientes,2,Asientos,4,Bovino,1,Carne,393.971,233.811,59.22,23328.800,1685
2015,1,Aguascalientes,1,Aguascalientes,2,Asientos,4,Bovino,3,Ganado en pie,746.000,442.730,29.84,22261.740,0
2015,1,Aguascalientes,1,Aguascalientes,2,Asientos,4,Bovino,6,Leche,35051.422,0.000,5.71,200131.575,0
2015,1,Aguascalientes,1,Aguascalientes,2,Asientos,6,Caprino,1,Carne,32.920,20.258,55.00,1810.600,1625
2015,1,Aguascalientes,1,Aguascalientes,2,Asientos,6,Caprino,3,Ganado en pie,63.382,39.004,29.00,1838.080,0
2015,1,Aguascalientes,1,Aguascalientes,2,Asientos,12,Ovino,1,Carne,24.850,23.009,56.72,1409.490,1080
2015,1,Aguascalientes,1,Aguascalientes,2,Asientos,12,Ovino,3,Ganado en pie,47.520,44.000,29.69,1410.870,0
2015,1,Aguascalientes,1,Aguascalientes,2,Asientos,14,Porcino,1,Carne,4229.120,79.628,40.96,173220.875,53111
2015,1,Aguascalientes,1,Aguascalientes,2,Asientos,14,Porcino,3,Ganado en pie,5818.037,109.545,27.42,159506.439,0
2015,1,Aguascalientes,1,Aguascalientes,3,Calvillo,1,Abeja,7,Miel,20.564,0.000,40.64,835.721,0
2015,1,Aguascalientes,1,Aguascalientes,3,Calvillo,4,Bovino,1,Carne,4138.032,237.191,56.70,234629.472,17446
2015,1,Aguascalientes,1,Aguascalientes,3,Calvillo,4,Bovino,3,Ganado en pie,7862.280,450.664,28.19,221631.971,0
2015,1,Aguascalientes,1,Aguascalientes,3,Calvillo,4,Bovino,6,Leche,31497.864,0.000,5.72,180046.359,0
2015,1,Aguascalientes,1,Aguascalientes,3,Calvillo,6,Caprino,1,Carne,1.850,21.264,51.00,94.350,87
2015,1,Aguascalientes,1,Aguascalientes,3,Calvillo,6,Caprino,3,Ganado en pie,3.594,41.310,26.00,93.440,0
2015,1,Aguascalientes,1,Aguascalientes,3,Calvillo,12,Ovino,1,Carne,9.000,22.901,56.70,510.300,393
2015,1,Aguascalientes,1,Aguascalientes,3,Calvillo,12,Ovino,3,Ganado en pie,17.292,44.000,29.84,515.990,0
2015,1,Aguascalientes,1,Aguascalientes,3,Calvillo,14,Porcino,1,Carne,41.850,83.868,40.64,1700.610,499
2015,1,Aguascalientes,1,Aguascalientes,3,Calvillo,14,Porcino,3,Ganado en pie,58.045,116.323,26.88,1560.247,0
2015,1,Aguascalientes,1,Aguascalientes,4,Cosío,1,Abeja,7,Miel,30.226,0.000,40.36,1219.921,0
2015,1,Aguascalientes,1,Aguascalientes,4,Cosío,3,Ave     ,1,Carne,15760.998,1.544,25.71,405215.259,10207330
2015,1,Aguascalientes,1,Aguascalientes,4,Cosío,3,Ave     ,8,Ganado en pie,20414.660,2.000,17.60,359298.016,0
2015,1,Aguascalientes,1,Aguascalientes,4,Cosío,4,Bovino,1,Carne,2358.127,233.894,57.21,134906.494,10082
2015,1,Aguascalientes,1,Aguascalientes,4,Cosío,4,Bovino,3,Ganado en pie,4494.620,445.806,28.80,129464.508,0
2015,1,Aguascalientes,1,Aguascalientes,4,Cosío,4,Bovino,6,Leche,23202.433,0.000,5.71,132367.100,0
2015,1,Aguascalientes,1,Aguascalientes,4,Cosío,6,Caprino,1,Carne,2.050,20.098,53.00,108.650,102
2015,1,Aguascalientes,1,Aguascalientes,4,Cosío,6,Caprino,3,Ganado en pie,3.994,39.157,25.00,99.850,0
2015,1,Aguascalientes,1,Aguascalientes,4,Cosío,12,Ovino,1,Carne,7.650,23.112,56.24,430.240,331
2015,1,Aguascalientes,1,Aguascalientes,4,Cosío,12,Ovino,3,Ganado en pie,14.564,44.000,29.63,431.530,0
